date,player,line,predicted,actual,predDiff,rawProb,myProb,bookProb,edge,bet,stake,pnl,bankroll,betSide,betOdds,avgPts10,last1Pts,retrain_period,model_train_end
2025-01-29,Coby White,18.5,17.0,16,1.54,0.58,0.593,0.52,0.073,False,0.0,0.0,1780.47,under,-125,19.5,9.0,4,2025-01-01
2025-01-29,Cade Cunningham,26.5,24.8,32,1.65,0.586,0.602,0.51,0.092,False,0.0,0.0,1780.47,under,-120,26.1,22.0,4,2025-01-01
2025-01-29,Ayo Dosunmu,13.5,11.3,12,2.2,0.613,0.661,0.51,0.151,False,0.0,0.0,1780.47,under,-120,10.9,17.0,4,2025-01-01
2025-01-29,Karl-Anthony Towns,24.5,21.5,14,3.03,0.654,0.673,0.49,0.183,False,0.0,0.0,1780.47,under,-110,24.7,24.0,4,2025-01-01
2025-01-29,Josh Giddey,14.5,9.0,10,5.5,0.765,0.815,0.51,0.305,False,0.0,0.0,1780.47,under,-120,9.1,12.0,4,2025-01-01
2025-01-30,Jordan Poole,21.5,19.1,19,2.42,0.624,0.642,0.51,0.131,True,128.28,106.9,1887.37,under,-120,17.4,3.0,4,2025-01-01
2025-01-30,Amen Thompson,17.5,15.3,21,2.17,0.612,0.628,0.5,0.128,True,129.85,-129.85,1757.52,under,-115,18.0,11.0,4,2025-01-01
2025-01-30,Jalen Green,22.5,20.9,25,1.6,0.583,0.597,0.48,0.117,True,105.39,-105.39,1652.13,under,-105,24.9,25.0,4,2025-01-01
2025-01-30,Deandre Ayton,14.5,12.6,22,1.9,0.598,0.644,0.531,0.113,True,107.35,-107.35,1544.78,under,-130,12.3,21.0,4,2025-01-01
2025-01-30,Paolo Banchero,22.5,20.6,21,1.87,0.597,0.611,0.5,0.111,True,92.17,80.15,1624.93,under,-115,22.1,17.0,4,2025-01-01
2025-01-30,Jarrett Allen,13.5,12.1,9,1.35,0.57,0.61,0.5,0.11,True,96.07,83.54,1708.47,under,-115,12.6,12.0,4,2025-01-01
2025-01-30,LeBron James,27.5,24.4,24,3.15,0.66,0.681,0.49,0.191,False,0.0,0.0,1708.47,under,-110,22.7,31.0,4,2025-01-01
2025-01-30,Trae Young,23.5,22.3,15,1.16,0.56,0.574,0.5,0.074,False,0.0,0.0,1708.47,under,-115,24.4,21.0,4,2025-01-01
2025-01-30,Jaxson Hayes,9.5,5.4,10,4.07,0.703,0.758,0.51,0.248,False,0.0,0.0,1708.47,under,-120,4.3,4.0,4,2025-01-01
2025-01-30,Austin Reaves,20.5,18.9,17,1.57,0.582,0.595,0.52,0.074,False,0.0,0.0,1708.47,under,-125,18.5,13.0,4,2025-01-01
2025-01-30,Deni Avdija,16.5,15.5,11,1.03,0.554,0.564,0.49,0.074,False,0.0,0.0,1708.47,under,-110,18.9,30.0,4,2025-01-01
2025-01-31,Yves Missi,6.5,5.1,6,1.38,0.572,0.612,0.49,0.122,True,109.43,99.48,1807.95,under,-110,5.8,0.0,4,2025-01-01
2025-01-31,Tyrese Maxey,31.5,29.1,42,2.4,0.624,0.642,0.52,0.122,True,124.07,-124.07,1683.88,under,-125,31.8,30.0,4,2025-01-01
2025-01-31,Jakob Poeltl,14.5,12.6,8,1.86,0.596,0.641,0.52,0.121,True,114.61,91.69,1775.57,under,-125,13.3,12.0,4,2025-01-01
2025-01-31,Gary Payton II,7.5,5.8,3,1.67,0.586,0.63,0.51,0.119,True,116.21,96.84,1872.41,under,-120,7.0,15.0,4,2025-01-01
2025-01-31,Taurean Prince,7.5,5.9,13,1.56,0.581,0.623,0.51,0.113,True,116.37,-116.37,1756.04,under,-120,5.9,4.0,4,2025-01-01
2025-01-31,Stephen Curry,24.5,22.5,14,2.03,0.605,0.623,0.51,0.113,True,109.14,90.95,1846.99,under,-120,21.8,21.0,4,2025-01-01
2025-01-31,Gradey Dick,12.5,10.7,13,1.79,0.593,0.637,0.531,0.107,True,113.64,-113.64,1733.35,under,-130,11.2,10.0,4,2025-01-01
2025-01-31,Giannis Antetokounmpo,31.5,29.6,35,1.91,0.599,0.616,0.51,0.106,True,101.05,-101.05,1632.3,under,-120,31.7,39.0,4,2025-01-01
2025-01-31,Nikola Vucevic,20.5,16.4,21,4.06,0.703,0.722,0.51,0.212,False,0.0,0.0,1632.3,under,-120,19.1,6.0,4,2025-01-01
2025-01-31,Nikola Jokic,26.5,23.8,28,2.71,0.639,0.659,0.5,0.159,False,0.0,0.0,1632.3,under,-115,24.0,17.0,4,2025-01-01
2025-01-31,Kyrie Irving,24.5,23.2,28,1.26,0.566,0.58,0.48,0.1,False,0.0,0.0,1632.3,under,-105,25.1,25.0,4,2025-01-01
2025-01-31,Khris Middleton,11.5,9.4,21,2.07,0.607,0.654,0.49,0.164,False,0.0,0.0,1632.3,under,-110,11.1,0.0,4,2025-01-01
2025-01-31,Coby White,20.5,17.4,25,3.13,0.659,0.678,0.52,0.158,False,0.0,0.0,1632.3,under,-125,18.8,16.0,4,2025-01-01
2025-01-31,Buddy Hield,10.5,8.2,13,2.32,0.62,0.668,0.51,0.158,False,0.0,0.0,1632.3,under,-120,9.2,5.0,4,2025-01-01
2025-01-31,Josh Giddey,12.5,10.5,15,2.03,0.605,0.652,0.49,0.162,False,0.0,0.0,1632.3,under,-110,9.2,10.0,4,2025-01-01
2025-01-31,Victor Wembanyama,24.5,22.7,30,1.8,0.593,0.61,0.51,0.1,False,0.0,0.0,1632.3,under,-120,21.4,20.0,4,2025-01-01
2025-02-01,Austin Reaves,20.5,18.4,27,2.14,0.614,0.647,0.5,0.147,True,128.97,-128.97,1503.33,under,-115,18.1,17.0,5,2025-02-01
2025-02-01,Aaron Gordon,13.5,11.6,6,1.89,0.601,0.643,0.51,0.133,True,109.97,91.64,1594.97,under,-120,11.3,11.0,5,2025-02-01
2025-02-01,Josh Hart,13.5,11.8,26,1.67,0.589,0.63,0.51,0.12,True,105.27,-105.27,1489.7,under,-120,12.1,15.0,5,2025-02-01
2025-02-01,Anfernee Simons,20.5,19.2,16,1.26,0.567,0.596,0.49,0.106,True,82.9,75.36,1565.07,under,-110,19.3,8.0,5,2025-02-01
2025-02-01,LeBron James,26.5,23.6,33,2.95,0.654,0.659,0.5,0.159,False,0.0,0.0,1565.07,under,-115,23.0,24.0,5,2025-02-01
2025-02-01,Vasilije Micic,12.5,9.2,0,3.3,0.672,0.719,0.531,0.189,False,0.0,0.0,1565.07,under,-130,6.9,15.0,5,2025-02-01
2025-02-01,Trae Young,23.5,21.5,34,2.03,0.608,0.641,0.49,0.151,False,0.0,0.0,1565.07,under,-110,22.6,15.0,5,2025-02-01
2025-02-01,Nikola Jokic,26.5,22.7,28,3.82,0.697,0.702,0.51,0.192,False,0.0,0.0,1565.07,under,-120,23.3,28.0,5,2025-02-01
2025-02-01,Karl-Anthony Towns,24.5,19.7,11,4.84,0.743,0.777,0.49,0.287,False,0.0,0.0,1565.07,under,-110,24.4,14.0,5,2025-02-01
2025-02-01,Jalen Green,21.5,19.2,29,2.34,0.624,0.658,0.48,0.178,False,0.0,0.0,1565.07,under,-105,24.7,25.0,5,2025-02-01
2025-02-02,Nikola Vucevic,19.5,17.8,20,1.73,0.592,0.624,0.49,0.134,True,110.1,-110.1,1454.97,under,-110,18.9,21.0,5,2025-02-01
2025-02-02,Coby White,19.5,17.8,22,1.69,0.59,0.621,0.49,0.131,True,100.07,-100.07,1354.9,under,-110,19.6,25.0,5,2025-02-01
2025-02-02,Josh Giddey,12.5,11.0,20,1.48,0.579,0.619,0.51,0.109,True,81.23,-81.23,1273.67,under,-120,9.5,15.0,5,2025-02-01
2025-02-02,Khris Middleton,12.5,11.4,20,1.14,0.561,0.598,0.49,0.108,True,72.22,-72.22,1201.45,under,-110,12.0,21.0,5,2025-02-01
2025-02-02,Matas Buzelis,8.5,6.3,12,2.19,0.616,0.66,0.49,0.17,False,0.0,0.0,1201.45,under,-110,6.9,12.0,5,2025-02-01
2025-02-02,Ayo Dosunmu,13.5,11.6,14,1.91,0.602,0.644,0.48,0.165,False,0.0,0.0,1201.45,under,-105,9.8,6.0,5,2025-02-01
2025-02-02,Cade Cunningham,28.5,26.8,22,1.66,0.588,0.589,0.49,0.099,False,0.0,0.0,1201.45,under,-110,28.8,40.0,5,2025-02-01
2025-02-02,Damian Lillard,25.5,23.6,15,1.87,0.599,0.601,0.52,0.08,False,0.0,0.0,1201.45,under,-125,26.2,22.0,5,2025-02-01
2025-02-02,Jaren Jackson Jr,23.5,22.1,37,1.37,0.573,0.572,0.5,0.072,False,0.0,0.0,1201.45,under,-115,23.3,21.0,5,2025-02-01
2025-02-03,Jalen Green,24.5,22.0,21,2.55,0.634,0.67,0.52,0.149,True,100.7,80.56,1282.01,under,-125,23.4,29.0,5,2025-02-01
2025-02-03,Keon Ellis,8.5,6.9,13,1.57,0.584,0.624,0.48,0.144,True,94.61,-94.61,1187.4,under,-105,9.0,3.0,5,2025-02-01
2025-02-03,Shai Gilgeous-Alexander,33.5,31.3,34,2.21,0.617,0.62,0.49,0.13,True,81.04,-81.04,1106.36,under,-110,36.6,29.0,5,2025-02-01
2025-02-03,Amen Thompson,16.5,15.0,25,1.46,0.578,0.607,0.48,0.128,True,72.58,-72.58,1033.78,under,-105,17.9,8.0,5,2025-02-01
2025-02-03,Jalen Brunson,26.5,24.0,42,2.51,0.632,0.636,0.52,0.116,True,67.45,-67.45,966.33,under,-125,28.2,17.0,5,2025-02-01
2025-02-03,Jonas Valanciunas,13.5,11.9,14,1.56,0.583,0.624,0.51,0.114,True,60.59,-60.59,905.74,under,-120,10.4,13.0,5,2025-02-01
2025-02-03,Karl-Anthony Towns,23.5,20.9,22,2.63,0.639,0.674,0.49,0.184,False,0.0,0.0,905.74,under,-110,21.1,11.0,5,2025-02-01
2025-02-03,Stephen Curry,23.5,19.8,24,3.67,0.69,0.726,0.5,0.226,False,0.0,0.0,905.74,under,-115,20.1,14.0,5,2025-02-01
2025-02-03,Paolo Banchero,23.5,19.8,18,3.72,0.692,0.729,0.48,0.249,False,0.0,0.0,905.74,under,-105,18.6,9.0,5,2025-02-01
2025-02-03,Naz Reid,17.5,14.3,30,3.2,0.667,0.714,0.5,0.214,False,0.0,0.0,905.74,under,-115,15.5,8.0,5,2025-02-01
2025-02-03,DeMar DeRozan,24.5,20.5,33,3.96,0.703,0.74,0.51,0.229,False,0.0,0.0,905.74,under,-120,23.3,17.0,5,2025-02-01
2025-02-04,Josh Giddey,14.5,12.6,24,1.93,0.603,0.645,0.52,0.125,True,63.68,-63.68,842.06,under,-125,10.3,20.0,5,2025-02-01
2025-02-04,Coby White,19.5,18.0,22,1.47,0.578,0.608,0.49,0.118,True,52.17,-52.17,789.89,under,-110,18.5,22.0,5,2025-02-01
2025-02-04,Nikola Vucevic,19.5,18.1,12,1.4,0.575,0.604,0.49,0.114,True,47.27,42.97,832.86,under,-110,19.1,20.0,5,2025-02-01
2025-02-04,Tyrese Haliburton,20.5,17.1,0,3.38,0.676,0.713,0.51,0.202,False,0.0,0.0,832.86,under,-120,17.5,18.0,5,2025-02-01
2025-02-04,Amen Thompson,17.5,16.0,7,1.45,0.578,0.607,0.52,0.087,False,0.0,0.0,832.86,under,-125,18.5,25.0,5,2025-02-01
2025-02-04,Jarrett Allen,11.5,10.4,17,1.09,0.558,0.595,0.5,0.095,False,0.0,0.0,832.86,under,-115,12.2,14.0,5,2025-02-01
2025-02-04,Jakob Poeltl,12.5,10.9,5,1.63,0.587,0.628,0.541,0.087,False,0.0,0.0,832.86,under,-135,12.4,8.0,5,2025-02-01
2025-02-05,Devin Booker,26.5,24.3,19,2.21,0.617,0.62,0.48,0.14,True,59.76,56.91,889.77,under,-105,30.2,34.0,5,2025-02-01
2025-02-05,Ayo Dosunmu,13.5,12.1,11,1.45,0.577,0.617,0.49,0.127,True,59.33,53.94,943.71,under,-110,12.1,21.0,5,2025-02-01
2025-02-05,Aaron Gordon,13.5,11.8,7,1.68,0.59,0.631,0.52,0.111,True,58.92,47.14,990.84,under,-125,10.6,6.0,5,2025-02-01
2025-02-05,Miles Bridges,24.5,22.0,15,2.54,0.634,0.669,0.5,0.169,False,0.0,0.0,990.84,under,-115,22.6,24.0,5,2025-02-01
2025-02-05,Jordan Poole,19.5,18.4,19,1.1,0.559,0.586,0.51,0.076,False,0.0,0.0,990.84,under,-120,16.3,6.0,5,2025-02-01
2025-02-05,Damian Lillard,25.5,24.3,29,1.21,0.565,0.563,0.48,0.083,False,0.0,0.0,990.84,under,-105,24.8,15.0,5,2025-02-01
2025-02-05,Coby White,19.5,18.4,20,1.07,0.557,0.584,0.49,0.094,False,0.0,0.0,990.84,under,-110,18.4,22.0,5,2025-02-01
2025-02-05,Ja Morant,22.5,19.1,26,3.42,0.678,0.714,0.5,0.214,False,0.0,0.0,990.84,under,-115,19.5,25.0,5,2025-02-01
2025-02-06,Kyrie Irving,25.5,22.4,19,3.15,0.664,0.67,0.52,0.149,True,83.05,66.44,1057.28,under,-125,25.1,34.0,5,2025-02-01
2025-02-06,Paolo Banchero,23.5,21.4,18,2.07,0.61,0.643,0.51,0.133,True,77.34,64.45,1121.73,under,-120,18.5,23.0,5,2025-02-01
2025-02-06,LeBron James,27.5,24.1,42,3.45,0.679,0.684,0.51,0.174,False,0.0,0.0,1121.73,under,-120,24.5,33.0,5,2025-02-01
2025-02-06,Nikola Jokic,28.5,23.7,28,4.76,0.739,0.744,0.51,0.234,False,0.0,0.0,1121.73,under,-120,27.3,38.0,5,2025-02-01
2025-02-06,Stephen Curry,27.5,24.0,37,3.54,0.683,0.689,0.5,0.189,False,0.0,0.0,1121.73,under,-115,21.4,32.0,5,2025-02-01
2025-02-06,Naz Reid,18.5,17.4,15,1.13,0.56,0.588,0.51,0.077,False,0.0,0.0,1121.73,under,-120,18.0,22.0,5,2025-02-01
2025-02-06,Jaxson Hayes,9.5,4.0,11,5.46,0.769,0.81,0.5,0.31,False,0.0,0.0,1121.73,under,-115,5.4,4.0,5,2025-02-01
2025-02-06,Austin Reaves,22.5,18.1,23,4.44,0.725,0.761,0.51,0.25,False,0.0,0.0,1121.73,under,-120,19.3,27.0,5,2025-02-01
2025-02-06,Buddy Hield,13.5,11.3,14,2.2,0.616,0.661,0.48,0.181,False,0.0,0.0,1121.73,under,-105,8.4,18.0,5,2025-02-01
2025-02-06,Deandre Ayton,16.5,14.5,18,1.95,0.604,0.647,0.49,0.157,False,0.0,0.0,1121.73,under,-110,15.6,8.0,5,2025-02-01
2025-02-07,Ziaire Williams,9.5,7.5,8,2.04,0.608,0.652,0.51,0.142,True,87.61,73.01,1194.74,under,-120,10.6,4.0,5,2025-02-01
2025-02-07,Gradey Dick,14.5,12.9,17,1.6,0.585,0.626,0.49,0.136,True,85.3,-85.3,1109.44,under,-110,12.5,13.0,5,2025-02-01
2025-02-07,Victor Wembanyama,25.5,22.6,16,2.92,0.653,0.658,0.5,0.158,False,0.0,0.0,1109.44,under,-115,21.7,24.0,5,2025-02-01
2025-02-07,Bam Adebayo,18.5,17.4,18,1.12,0.56,0.587,0.51,0.077,False,0.0,0.0,1109.44,under,-120,18.0,18.0,5,2025-02-01
2025-02-08,Stephen Curry,26.5,23.9,34,2.57,0.635,0.639,0.49,0.149,True,86.79,-86.79,1022.65,under,-110,22.0,37.0,5,2025-02-01
2025-02-08,Karl-Anthony Towns,22.5,20.4,9,2.12,0.612,0.646,0.5,0.146,True,80.25,69.78,1092.44,under,-115,21.0,27.0,5,2025-02-01
2025-02-08,Nikola Jokic,29.5,26.8,26,2.68,0.641,0.645,0.5,0.145,True,85.14,74.03,1166.47,under,-115,28.1,28.0,5,2025-02-01
2025-02-08,Ja Morant,20.5,18.4,16,2.08,0.611,0.644,0.5,0.144,True,90.28,78.5,1244.97,under,-115,19.6,26.0,5,2025-02-01
2025-02-08,Jayson Tatum,25.5,23.2,40,2.26,0.619,0.622,0.48,0.143,True,91.24,-91.24,1153.73,under,-105,22.1,17.0,5,2025-02-01
2025-02-08,Obi Toppin,9.5,7.7,14,1.84,0.598,0.64,0.5,0.14,True,86.82,-86.82,1066.91,under,-115,8.5,0.0,5,2025-02-01
2025-02-08,Buddy Hield,13.5,12.1,14,1.38,0.574,0.613,0.48,0.133,True,72.72,-72.72,994.19,under,-105,9.2,14.0,5,2025-02-01
2025-02-08,Coby White,20.5,18.7,27,1.8,0.596,0.628,0.5,0.128,True,68.4,-68.4,925.79,under,-115,18.5,20.0,5,2025-02-01
2025-02-08,Zion Williamson,25.5,22.9,40,2.63,0.638,0.643,0.52,0.122,True,63.53,-63.53,862.26,under,-125,24.2,28.0,5,2025-02-01
2025-02-08,Cole Anthony,13.5,12.3,13,1.2,0.564,0.602,0.48,0.122,True,53.91,51.34,913.61,under,-105,13.4,5.0,5,2025-02-01
2025-02-08,Andrew Nembhard,12.5,11.0,2,1.48,0.579,0.619,0.5,0.119,True,58.44,50.82,964.43,under,-115,12.1,17.0,5,2025-02-01
2025-02-08,Matas Buzelis,13.5,8.1,16,5.36,0.765,0.807,0.52,0.287,False,0.0,0.0,964.43,under,-125,10.1,14.0,5,2025-02-01
2025-02-08,Nikola Vucevic,18.5,15.4,10,3.11,0.662,0.699,0.49,0.209,False,0.0,0.0,964.43,under,-110,17.7,10.0,5,2025-02-01
2025-02-08,Rui Hachimura,18.5,13.3,24,5.17,0.757,0.8,0.48,0.32,False,0.0,0.0,964.43,under,-105,13.4,11.0,5,2025-02-01
2025-02-08,Zaccharie Risacher,13.5,10.5,18,3.02,0.658,0.705,0.51,0.195,False,0.0,0.0,964.43,under,-120,12.2,13.0,5,2025-02-01
2025-02-08,Victor Wembanyama,21.5,20.2,18,1.25,0.567,0.595,0.51,0.085,False,0.0,0.0,964.43,under,-120,22.3,16.0,5,2025-02-01
2025-02-08,Tyrese Haliburton,19.5,15.7,19,3.83,0.697,0.734,0.5,0.234,False,0.0,0.0,964.43,under,-115,15.9,0.0,5,2025-02-01
2025-02-08,Trae Young,28.5,25.2,35,3.34,0.674,0.679,0.48,0.2,False,0.0,0.0,964.43,under,-105,23.4,24.0,5,2025-02-01
2025-02-08,Thomas Bryant,10.5,6.9,13,3.64,0.688,0.736,0.49,0.246,False,0.0,0.0,964.43,under,-110,7.8,5.0,5,2025-02-01
2025-02-08,Onyeka Okongwu,15.5,13.4,6,2.09,0.611,0.655,0.48,0.175,False,0.0,0.0,964.43,under,-105,14.3,14.0,5,2025-02-01
2025-02-08,Jimmy Butler,19.5,15.4,25,4.12,0.71,0.747,0.51,0.237,False,0.0,0.0,964.43,under,-120,14.5,13.0,5,2025-02-01
2025-02-08,Ayo Dosunmu,13.5,11.6,10,1.89,0.6,0.643,0.49,0.153,False,0.0,0.0,964.43,under,-110,12.3,11.0,5,2025-02-01
2025-02-08,Austin Reaves,27.5,20.4,45,7.05,0.829,0.851,0.48,0.371,False,0.0,0.0,964.43,under,-105,20.4,23.0,5,2025-02-01
2025-02-08,Devin Booker,30.5,27.1,24,3.4,0.676,0.682,0.51,0.172,False,0.0,0.0,964.43,under,-120,29.6,47.0,5,2025-02-01
2025-02-09,Joel Embiid,28.5,25.8,27,2.69,0.642,0.646,0.51,0.136,True,72.14,60.12,1024.54,under,-120,25.9,23.0,5,2025-02-01
2025-02-09,Damian Lillard,27.5,25.0,43,2.46,0.63,0.634,0.52,0.113,True,65.12,-65.12,959.42,under,-125,25.4,23.0,5,2025-02-01
2025-02-09,Ochai Agbaji,10.5,7.5,11,3.01,0.658,0.705,0.49,0.215,False,0.0,0.0,959.42,under,-110,7.0,8.0,5,2025-02-01
2025-02-09,Bobby Portis,20.5,15.8,18,4.68,0.736,0.771,0.531,0.24,False,0.0,0.0,959.42,under,-130,13.2,26.0,5,2025-02-01
2025-02-09,Alperen Sengun,21.5,20.2,0,1.3,0.569,0.598,0.52,0.077,False,0.0,0.0,959.42,under,-125,19.8,30.0,5,2025-02-01
2025-02-10,Anthony Edwards,30.5,28.2,44,2.34,0.623,0.627,0.49,0.137,True,69.01,-69.01,890.41,under,-110,31.8,41.0,5,2025-02-01
2025-02-10,Daniel Gafford,14.5,12.9,4,1.6,0.585,0.626,0.5,0.126,True,60.3,52.43,942.85,under,-115,15.7,5.0,5,2025-02-01
2025-02-10,Aaron Gordon,12.5,10.9,9,1.59,0.585,0.625,0.5,0.125,True,63.35,55.09,997.93,under,-115,10.0,9.0,5,2025-02-01
2025-02-10,Zion Williamson,22.5,20.5,17,1.99,0.606,0.639,0.52,0.118,True,66.24,52.99,1050.93,under,-125,25.3,40.0,5,2025-02-01
2025-02-10,De'Aaron Fox,22.5,21.2,30,1.29,0.569,0.597,0.48,0.117,True,63.02,-63.02,987.91,under,-105,18.1,9.0,5,2025-02-01
2025-02-10,Jamal Murray,21.5,20.4,17,1.12,0.56,0.587,0.48,0.108,True,54.68,52.08,1039.98,under,-105,21.4,30.0,5,2025-02-01
2025-02-10,LaMelo Ball,26.5,23.8,5,2.67,0.641,0.645,0.49,0.155,False,0.0,0.0,1039.98,under,-110,23.5,24.0,5,2025-02-01
2025-02-10,Kyrie Irving,27.5,24.7,30,2.78,0.646,0.65,0.49,0.16,False,0.0,0.0,1039.98,under,-110,24.7,13.0,5,2025-02-01
2025-02-10,Miles Bridges,24.5,23.1,7,1.36,0.573,0.572,0.49,0.082,False,0.0,0.0,1039.98,under,-110,22.9,30.0,5,2025-02-01
2025-02-10,Naji Marshall,13.5,11.1,9,2.36,0.625,0.67,0.51,0.16,False,0.0,0.0,1039.98,under,-120,11.9,16.0,5,2025-02-01
2025-02-10,Trey Murphy III,21.5,18.7,23,2.75,0.645,0.68,0.51,0.17,False,0.0,0.0,1039.98,under,-120,25.3,20.0,5,2025-02-01
2025-02-10,Stephen Curry,27.5,23.9,38,3.57,0.685,0.691,0.49,0.201,False,0.0,0.0,1039.98,under,-110,22.8,34.0,5,2025-02-01
2025-02-10,Richaun Holmes,9.5,7.4,17,2.07,0.61,0.653,0.5,0.153,False,0.0,0.0,1039.98,under,-115,6.6,10.0,5,2025-02-01
2025-02-10,Trae Young,26.5,24.4,19,2.12,0.612,0.615,0.52,0.095,False,0.0,0.0,1039.98,under,-125,24.2,35.0,5,2025-02-01
2025-02-10,Jimmy Butler,21.5,16.1,20,5.43,0.768,0.799,0.51,0.289,False,0.0,0.0,1039.98,under,-120,14.6,25.0,5,2025-02-01
2025-02-10,Damian Lillard,28.5,25.1,38,3.44,0.678,0.684,0.49,0.194,False,0.0,0.0,1039.98,under,-110,26.7,43.0,5,2025-02-01
2025-02-10,Bobby Portis,16.5,15.1,7,1.4,0.575,0.604,0.52,0.084,False,0.0,0.0,1039.98,under,-125,14.5,18.0,5,2025-02-01
2025-02-10,Jayson Tatum,26.5,23.7,33,2.8,0.647,0.651,0.48,0.172,False,0.0,0.0,1039.98,under,-105,23.8,40.0,5,2025-02-01
2025-02-11,Ausar Thompson,11.5,9.3,16,2.24,0.618,0.663,0.52,0.143,True,83.65,-83.65,956.33,under,-125,11.1,16.0,5,2025-02-01
2025-02-11,Nikola Vucevic,18.5,16.3,8,2.19,0.616,0.65,0.51,0.14,True,73.64,61.37,1017.7,under,-120,14.7,10.0,5,2025-02-01
2025-02-11,Devin Booker,28.5,26.1,17,2.4,0.627,0.63,0.5,0.13,True,71.11,61.83,1079.53,under,-115,28.5,24.0,5,2025-02-01
2025-02-11,Tobias Harris,15.5,13.7,18,1.8,0.596,0.638,0.51,0.128,True,76.0,-76.0,1003.53,under,-120,13.7,20.0,5,2025-02-01
2025-02-11,Ja Morant,20.5,19.1,26,1.41,0.576,0.605,0.5,0.105,True,56.64,-56.64,946.89,under,-115,18.5,16.0,5,2025-02-01
2025-02-11,Karl-Anthony Towns,23.5,21.1,40,2.38,0.626,0.66,0.5,0.16,False,0.0,0.0,946.89,under,-115,18.9,9.0,5,2025-02-01
2025-02-11,Matas Buzelis,13.5,9.2,12,4.26,0.717,0.764,0.51,0.254,False,0.0,0.0,946.89,under,-120,11.5,16.0,5,2025-02-01
2025-02-11,Ayo Dosunmu,13.5,11.5,8,2.0,0.606,0.649,0.48,0.17,False,0.0,0.0,946.89,under,-105,12.4,10.0,5,2025-02-01
2025-02-11,Gradey Dick,13.5,10.0,17,3.46,0.679,0.727,0.51,0.217,False,0.0,0.0,946.89,under,-120,11.8,0.0,5,2025-02-01
2025-02-11,Jalen Brunson,27.5,25.4,8,2.14,0.613,0.616,0.52,0.096,False,0.0,0.0,946.89,under,-125,27.5,36.0,5,2025-02-01
2025-02-12,Naz Reid,17.5,15.5,22,2.01,0.607,0.639,0.49,0.15,True,74.57,-74.57,872.32,under,-110,16.0,10.0,5,2025-02-01
2025-02-12,Alperen Sengun,19.5,17.1,17,2.36,0.625,0.659,0.51,0.149,True,71.49,59.57,931.9,under,-120,17.7,0.0,5,2025-02-01
2025-02-12,Jaden McDaniels,14.5,12.5,10,2.01,0.607,0.65,0.51,0.14,True,71.76,59.8,991.7,under,-120,15.0,10.0,5,2025-02-01
2025-02-12,Karl-Anthony Towns,24.5,22.3,44,2.18,0.616,0.618,0.48,0.139,True,70.65,-70.65,921.05,under,-105,20.3,40.0,5,2025-02-01
2025-02-12,Stephen Curry,28.5,25.6,25,2.9,0.652,0.657,0.52,0.137,True,70.98,56.78,977.83,under,-125,24.8,38.0,5,2025-02-01
2025-02-12,Kevin Durant,25.5,22.9,37,2.59,0.636,0.64,0.51,0.13,True,69.91,-69.91,907.92,under,-120,27.0,34.0,5,2025-02-01
2025-02-12,Jimmy Butler,18.5,17.3,21,1.19,0.564,0.591,0.48,0.112,True,52.11,-52.11,855.81,under,-105,14.8,20.0,5,2025-02-01
2025-02-12,Tyrese Haliburton,19.5,18.0,20,1.48,0.579,0.609,0.5,0.109,True,50.14,-50.14,805.67,under,-115,16.7,16.0,5,2025-02-01
2025-02-12,Donovan Clingan,8.5,6.5,17,2.01,0.607,0.65,0.541,0.109,True,51.59,-51.59,754.08,under,-135,4.1,21.0,5,2025-02-01
2025-02-12,Anthony Edwards,30.5,28.6,28,1.89,0.6,0.602,0.5,0.102,True,41.34,35.95,790.03,under,-115,33.4,44.0,5,2025-02-01
2025-02-12,Malik Monk,20.5,19.4,17,1.1,0.559,0.586,0.51,0.076,False,0.0,0.0,790.03,under,-120,18.9,17.0,5,2025-02-01
2025-02-12,Matas Buzelis,12.5,9.1,11,3.45,0.679,0.726,0.52,0.206,False,0.0,0.0,790.03,under,-125,12.0,12.0,5,2025-02-01
2025-02-12,Miles Bridges,23.5,20.9,19,2.62,0.638,0.674,0.49,0.184,False,0.0,0.0,790.03,under,-110,21.3,7.0,5,2025-02-01
2025-02-12,Kel'el Ware,11.5,10.1,7,1.39,0.574,0.614,0.52,0.093,False,0.0,0.0,790.03,under,-125,11.4,8.0,5,2025-02-01
2025-02-12,Kyrie Irving,27.5,23.3,42,4.16,0.713,0.718,0.5,0.218,False,0.0,0.0,790.03,under,-115,24.4,30.0,5,2025-02-01
2025-02-12,Trae Young,26.5,25.3,38,1.24,0.566,0.565,0.49,0.075,False,0.0,0.0,790.03,under,-110,24.8,19.0,5,2025-02-01
2025-02-12,Walker Kessler,12.5,11.4,16,1.11,0.559,0.596,0.52,0.076,False,0.0,0.0,790.03,under,-125,12.4,13.0,5,2025-02-01
2025-02-12,Tim Hardaway Jr,10.5,9.3,5,1.23,0.566,0.604,0.531,0.073,False,0.0,0.0,790.03,under,-130,8.9,3.0,5,2025-02-01
2025-02-12,Nikola Vucevic,17.5,15.3,21,2.19,0.616,0.65,0.48,0.17,False,0.0,0.0,790.03,under,-105,13.8,8.0,5,2025-02-01
2025-02-12,Coby White,20.5,18.2,7,2.3,0.622,0.656,0.5,0.156,False,0.0,0.0,790.03,under,-115,18.0,5.0,5,2025-02-01
